order_item_id,order_id,vehicle_id,quantity,unit_price,discount,line_total
1198,1198,7,1,36500.0,2176.59,34323.41
1199,1199,5,1,42000.0,3937.26,38062.74
1200,1200,10,1,78500.0,4503.69,73996.31
1201,1201,13,1,56000.0,2092.09,53907.91
1202,1202,7,1,36500.0,2766.49,33733.51
1203,1203,16,1,23000.0,2184.8,20815.2
1204,1204,8,1,21500.0,1785.59,19714.41
1205,1205,14,1,48500.0,2876.6,45623.4
1206,1206,1,1,28500.0,2133.27,26366.73
1207,1207,9,4,44000.0,15631.56,160368.44
1208,1208,6,1,31000.0,1225.54,29774.46
1209,1209,19,1,49500.0,4126.41,45373.59
1210,1210,15,2,54500.0,4997.84,104002.16
1211,1211,18,1,82000.0,4555.64,77444.36
1212,1212,4,1,46500.0,3964.13,42535.87
1213,1213,4,2,46500.0,5060.92,87939.08
1214,1214,13,1,56000.0,5051.65,50948.35
1215,1215,5,1,42000.0,3335.97,38664.03
1216,1216,10,1,78500.0,5317.28,73182.72
1217,1217,6,1,31000.0,1805.05,29194.95
1218,1218,13,1,56000.0,4596.35,51403.65
1219,1219,2,1,37500.0,1590.11,35909.89
1220,1220,4,1,46500.0,4307.92,42192.08
1221,1221,5,1,42000.0,1909.07,40090.93
1222,1222,9,1,44000.0,2326.83,41673.17
1223,1223,8,1,21500.0,1033.3,20466.7
1224,1224,4,1,46500.0,3221.59,43278.41
1225,1225,1,1,28500.0,1326.24,27173.76
1226,1226,10,1,78500.0,4258.28,74241.72
1227,1227,5,1,42000.0,3874.51,38125.49
1228,1228,7,1,36500.0,2930.8,33569.2
1229,1229,7,1,36500.0,3125.2,33374.8
1230,1230,6,2,31000.0,4326.56,57673.44
1231,1231,6,1,31000.0,1720.04,29279.96
1232,1232,9,1,44000.0,4065.53,39934.47
1233,1233,12,1,84500.0,7329.37,77170.63
1234,1234,8,1,21500.0,989.52,20510.48
1235,1235,6,1,31000.0,1619.6,29380.4
1236,1236,13,2,56000.0,7723.52,104276.48
1237,1237,17,1,38500.0,2093.9,36406.1
1238,1238,16,1,23000.0,1881.22,21118.78
1239,1239,14,1,48500.0,3909.49,44590.51
1240,1240,6,1,31000.0,1163.2,29836.8
1241,1241,11,1,69000.0,4734.16,64265.84
1242,1242,19,1,49500.0,3275.1,46224.9
1243,1243,6,1,31000.0,1643.78,29356.22
1244,1244,9,1,44000.0,2364.26,41635.74
1245,1245,3,1,34000.0,2002.63,31997.37
1246,1246,4,1,46500.0,2619.38,43880.62
1247,1247,10,1,78500.0,6209.09,72290.91
1248,1248,1,1,28500.0,1726.38,26773.62
1249,1249,15,1,54500.0,3938.04,50561.96
1250,1250,3,1,34000.0,2355.77,31644.23
1251,1251,7,1,36500.0,2928.65,33571.35
1252,1252,20,1,62000.0,4572.84,57427.16
1253,1253,11,1,69000.0,4351.46,64648.54
1254,1254,15,1,54500.0,2678.02,51821.98
1255,1255,10,1,78500.0,5680.12,72819.88
1256,1256,2,1,37500.0,3191.07,34308.93
1257,1257,12,1,84500.0,6612.94,77887.06
1258,1258,8,1,21500.0,1757.68,19742.32
1259,1259,1,1,28500.0,2297.91,26202.09
1260,1260,4,1,46500.0,2494.46,44005.54
1261,1261,7,1,36500.0,2432.7,34067.3
1262,1262,16,1,23000.0,1891.77,21108.23
1263,1263,15,1,54500.0,3427.96,51072.04
1264,1264,10,1,78500.0,6715.33,71784.67
1265,1265,13,1,56000.0,3971.6,52028.4
1266,1266,12,1,84500.0,4362.79,80137.21
1267,1267,4,2,46500.0,3364.9,89635.1
1268,1268,3,1,34000.0,2736.63,31263.37
1269,1269,3,1,34000.0,2865.86,31134.14
1270,1270,2,1,37500.0,1927.61,35572.39
1271,1271,5,1,42000.0,2278.27,39721.73
1272,1272,9,1,44000.0,3999.43,40000.57
1273,1273,19,1,49500.0,2897.73,46602.27
1274,1274,17,1,38500.0,1519.44,36980.56
1275,1275,5,1,42000.0,2198.69,39801.31
1276,1276,1,1,28500.0,2593.39,25906.61
1277,1277,17,1,38500.0,2558.97,35941.03
1278,1278,17,1,38500.0,2440.44,36059.56
1279,1279,20,1,62000.0,4992.53,57007.47
1280,1280,16,1,23000.0,1804.12,21195.88
1281,1281,1,1,28500.0,1879.46,26620.54
1282,1282,11,1,69000.0,4119.26,64880.74
1283,1283,8,1,21500.0,840.71,20659.29
1284,1284,20,1,62000.0,3096.07,58903.93
1285,1285,7,1,36500.0,2938.44,33561.56
1286,1286,8,1,21500.0,1516.05,19983.95
1287,1287,12,1,84500.0,7800.9,76699.1
1288,1288,7,1,36500.0,2521.48,33978.52
1289,1289,1,1,28500.0,1989.75,26510.25
1290,1290,19,1,49500.0,4588.97,44911.03
1291,1291,5,1,42000.0,2609.9,39390.1
1292,1292,8,1,21500.0,1853.02,19646.98
1293,1293,17,1,38500.0,3312.94,35187.06
1294,1294,6,1,31000.0,2265.89,28734.11
1295,1295,5,1,42000.0,1873.38,40126.62
1296,1296,2,1,37500.0,1821.82,35678.18
1297,1297,15,1,54500.0,4096.88,50403.12
1298,1298,20,1,62000.0,2635.72,59364.28
1299,1299,2,1,37500.0,1522.28,35977.72
1300,1300,15,1,54500.0,4765.07,49734.93
1301,1301,4,1,46500.0,2360.37,44139.63
1302,1302,1,1,28500.0,1364.8,27135.2
1303,1303,20,1,62000.0,3244.82,58755.18
1304,1304,15,1,54500.0,3727.32,50772.68
1305,1305,14,1,48500.0,3987.1,44512.9
1306,1306,11,1,69000.0,5623.08,63376.92
1307,1307,16,1,23000.0,810.42,22189.58
1308,1308,19,1,49500.0,1951.94,47548.06
1309,1309,19,1,49500.0,4138.66,45361.34
1310,1310,6,1,31000.0,1510.59,29489.41
1311,1311,11,1,69000.0,4007.77,64992.23
1312,1312,11,1,69000.0,3671.24,65328.76
1313,1313,13,1,56000.0,4842.28,51157.72
1314,1314,3,1,34000.0,2620.64,31379.36
1315,1315,1,1,28500.0,1619.66,26880.34
1316,1316,1,1,28500.0,1669.87,26830.13
1317,1317,11,1,69000.0,3907.96,65092.04
1318,1318,13,1,56000.0,5164.65,50835.35
1319,1319,1,1,28500.0,2137.74,26362.26
1320,1320,16,1,23000.0,1669.98,21330.02
1321,1321,12,1,84500.0,6831.8,77668.2
1322,1322,19,1,49500.0,2460.19,47039.81
1323,1323,1,1,28500.0,1362.28,27137.72
1324,1324,4,1,46500.0,2357.92,44142.08
1325,1325,3,1,34000.0,2644.55,31355.45
1326,1326,8,1,21500.0,1347.31,20152.69
1327,1327,4,3,46500.0,12597.93,126902.07
1328,1328,17,1,38500.0,1404.15,37095.85
1329,1329,9,1,44000.0,3149.74,40850.26
1330,1330,4,1,46500.0,2778.25,43721.75
1331,1331,20,1,62000.0,4362.71,57637.29
1332,1332,16,1,23000.0,1981.75,21018.25
1333,1333,1,1,28500.0,2212.43,26287.57
1334,1334,1,1,28500.0,2359.49,26140.51
1335,1335,18,4,82000.0,14850.88,313149.12
1336,1336,1,1,28500.0,1226.19,27273.81
1337,1337,7,1,36500.0,2655.52,33844.48
1338,1338,1,1,28500.0,1193.85,27306.15
1339,1339,3,1,34000.0,1847.37,32152.63
1340,1340,3,1,34000.0,2076.87,31923.13
1341,1341,8,1,21500.0,1624.62,19875.38
1342,1342,1,2,28500.0,4340.34,52659.66
1343,1343,12,1,84500.0,2988.28,81511.72
1344,1344,14,1,48500.0,3723.77,44776.23
1345,1345,5,1,42000.0,3977.55,38022.45
1346,1346,14,1,48500.0,4126.84,44373.16
1347,1347,17,1,38500.0,1363.65,37136.35
1348,1348,10,1,78500.0,5859.64,72640.36
1349,1349,2,1,37500.0,1736.33,35763.67
1350,1350,3,1,34000.0,3224.53,30775.47
1351,1351,6,1,31000.0,1301.29,29698.71
1352,1352,11,1,69000.0,4552.13,64447.87
1353,1353,19,1,49500.0,4357.55,45142.45
1354,1354,15,1,54500.0,4791.41,49708.59
1355,1355,15,1,54500.0,5076.64,49423.36
1356,1356,13,1,56000.0,2958.55,53041.45
1357,1357,13,1,56000.0,4111.24,51888.76
1358,1358,11,1,69000.0,6367.89,62632.11
1359,1359,18,1,82000.0,3224.45,78775.55
1360,1360,15,1,54500.0,3430.31,51069.69
1361,1361,3,1,34000.0,1592.64,32407.36
1362,1362,15,1,54500.0,2640.66,51859.34
1363,1363,5,1,42000.0,2131.45,39868.55
1364,1364,8,1,21500.0,1668.87,19831.13
1365,1365,4,1,46500.0,4346.01,42153.99
1366,1366,12,1,84500.0,7807.22,76692.78
1367,1367,13,1,56000.0,4164.88,51835.12
1368,1368,11,1,69000.0,4818.82,64181.18
1369,1369,4,1,46500.0,2009.45,44490.55
1370,1370,7,1,36500.0,2103.19,34396.81
1371,1371,1,1,28500.0,1175.65,27324.35
1372,1372,9,1,44000.0,2356.65,41643.35
1373,1373,8,1,21500.0,1726.33,19773.67
1374,1374,14,1,48500.0,1820.08,46679.92
1375,1375,7,1,36500.0,2887.89,33612.11
1376,1376,15,1,54500.0,5046.65,49453.35
1377,1377,3,1,34000.0,2987.32,31012.68
1378,1378,11,1,69000.0,3147.3,65852.7
1379,1379,9,1,44000.0,2803.38,41196.62
1380,1380,17,1,38500.0,1489.1,37010.9
1381,1381,3,1,34000.0,2506.77,31493.23
1382,1382,13,1,56000.0,3230.08,52769.92
1383,1383,5,1,42000.0,2410.16,39589.84
1384,1384,15,1,54500.0,3216.76,51283.24
1385,1385,11,2,69000.0,7918.36,130081.64
1386,1386,14,1,48500.0,1845.9,46654.1
1387,1387,8,1,21500.0,1659.8,19840.2
1388,1388,14,2,48500.0,7257.22,89742.78
1389,1389,14,1,48500.0,3677.63,44822.37
1390,1390,12,1,84500.0,3428.58,81071.42
1391,1391,16,1,23000.0,1643.94,21356.06
1392,1392,12,1,84500.0,5598.79,78901.21
1393,1393,10,1,78500.0,6206.86,72293.14
1394,1394,15,1,54500.0,4316.3,50183.7
1395,1395,12,1,84500.0,6345.84,78154.16
1396,1396,15,1,54500.0,2556.79,51943.21
1397,1397,1,1,28500.0,2453.67,26046.33
1398,1398,14,1,48500.0,3469.25,45030.75
1399,1399,16,1,23000.0,2166.6,20833.4
1400,1400,14,1,48500.0,2995.4,45504.6
1401,1401,15,1,54500.0,4387.77,50112.23
1402,1402,7,1,36500.0,3227.74,33272.26
1403,1403,9,1,44000.0,1611.85,42388.15
1404,1404,18,1,82000.0,6822.32,75177.68
1405,1405,4,1,46500.0,2684.26,43815.74
1406,1406,3,1,34000.0,2285.27,31714.73
1407,1407,1,1,28500.0,1838.04,26661.96
1408,1408,7,1,36500.0,2156.43,34343.57
1409,1409,15,1,54500.0,3154.11,51345.89
1410,1410,8,2,21500.0,1597.88,41402.12
1411,1411,7,1,36500.0,3177.24,33322.76
1412,1412,11,3,69000.0,9557.01,197442.99
1413,1413,17,1,38500.0,2358.43,36141.57
1414,1414,4,1,46500.0,4112.57,42387.43
1415,1415,4,1,46500.0,4254.34,42245.66
1416,1416,1,1,28500.0,2240.36,26259.64
1417,1417,3,1,34000.0,2037.76,31962.24
1418,1418,8,1,21500.0,1433.16,20066.84
1419,1419,4,1,46500.0,2125.0,44375.0
1420,1420,11,1,69000.0,4827.31,64172.69
1421,1421,8,3,21500.0,5583.6,58916.4
1422,1422,12,1,84500.0,5108.69,79391.31
1423,1423,5,1,42000.0,2625.13,39374.87
1424,1424,6,1,31000.0,2381.12,28618.88
1425,1425,13,1,56000.0,2410.25,53589.75
1426,1426,5,1,42000.0,3332.45,38667.55
1427,1427,3,1,34000.0,2434.93,31565.07
1428,1428,5,1,42000.0,2663.43,39336.57
1429,1429,15,1,54500.0,2206.91,52293.09
1430,1430,3,1,34000.0,1549.1,32450.9
1431,1431,3,1,34000.0,2822.97,31177.03
1432,1432,5,1,42000.0,3897.35,38102.65
1433,1433,4,2,46500.0,5831.18,87168.82
1434,1434,7,1,36500.0,2377.98,34122.02
1435,1435,2,1,37500.0,2167.15,35332.85
1436,1436,18,1,82000.0,6447.14,75552.86
1437,1437,3,1,34000.0,1213.14,32786.86
1438,1438,15,1,54500.0,5132.06,49367.94
1439,1439,2,1,37500.0,3171.85,34328.15
1440,1440,16,1,23000.0,2129.36,20870.64
1441,1441,20,1,62000.0,3580.31,58419.69
1442,1442,13,1,56000.0,3294.64,52705.36
1443,1443,15,1,54500.0,3804.09,50695.91
1444,1444,6,1,31000.0,2079.2,28920.8
1445,1445,6,1,31000.0,1349.38,29650.62
1446,1446,4,1,46500.0,3773.84,42726.16
1447,1447,19,1,49500.0,3359.48,46140.52
1448,1448,16,1,23000.0,1518.82,21481.18
1449,1449,6,1,31000.0,2154.66,28845.34
1450,1450,15,1,54500.0,2490.42,52009.58
1451,1451,2,3,37500.0,7423.17,105076.83
1452,1452,6,2,31000.0,4971.38,57028.62
1453,1453,20,1,62000.0,5323.07,56676.93
1454,1454,9,1,44000.0,1935.57,42064.43
1455,1455,4,1,46500.0,2653.24,43846.76
1456,1456,12,1,84500.0,3125.55,81374.45
1457,1457,15,1,54500.0,3457.03,51042.97
1458,1458,7,1,36500.0,1674.42,34825.58
1459,1459,15,1,54500.0,3463.95,51036.05
1460,1460,3,1,34000.0,2512.66,31487.34
1461,1461,7,1,36500.0,2483.76,34016.24
1462,1462,20,1,62000.0,3226.0,58774.0
1463,1463,14,1,48500.0,4180.28,44319.72
1464,1464,12,1,84500.0,7314.89,77185.11
1465,1465,3,1,34000.0,2676.67,31323.33
1466,1466,5,1,42000.0,2481.35,39518.65
1467,1467,11,1,69000.0,6431.08,62568.92
1468,1468,11,3,69000.0,10253.76,196746.24
1469,1469,19,1,49500.0,1911.9,47588.1
1470,1470,9,1,44000.0,2622.05,41377.95
1471,1471,16,1,23000.0,1522.86,21477.14
1472,1472,15,1,54500.0,3330.58,51169.42
1473,1473,2,1,37500.0,2372.0,35128.0
1474,1474,11,1,69000.0,5580.92,63419.08
1475,1475,6,1,31000.0,2857.64,28142.36
1476,1476,7,1,36500.0,2225.07,34274.93
1477,1477,11,1,69000.0,6486.46,62513.54
1478,1478,11,1,69000.0,3884.5,65115.5
1479,1479,4,1,46500.0,1726.11,44773.89
1480,1480,4,1,46500.0,2278.19,44221.81
1481,1481,9,1,44000.0,2766.91,41233.09
1482,1482,5,1,42000.0,3566.64,38433.36
1483,1483,16,1,23000.0,1078.54,21921.46
1484,1484,4,1,46500.0,3867.28,42632.72
1485,1485,4,1,46500.0,3284.38,43215.62
1486,1486,8,1,21500.0,1618.21,19881.79
1487,1487,11,1,69000.0,5413.02,63586.98
1488,1488,13,1,56000.0,2773.17,53226.83
1489,1489,16,1,23000.0,1199.68,21800.32
1490,1490,7,1,36500.0,2110.07,34389.93
1491,1491,6,1,31000.0,2722.72,28277.28
1492,1492,18,1,82000.0,13285.4,68714.6
1493,1493,16,1,23000.0,2948.46,20051.54
1494,1494,1,1,28500.0,3162.59,25337.41
1495,1495,5,1,42000.0,4247.03,37752.97
1496,1496,1,1,28500.0,3264.7,25235.3
1497,1497,1,1,28500.0,3538.69,24961.31
1498,1498,12,1,84500.0,14077.76,70422.24
1499,1499,3,1,34000.0,3275.57,30724.43
1500,1500,9,1,44000.0,5688.44,38311.56
1501,1501,14,1,48500.0,3873.4,44626.6
1502,1502,11,1,69000.0,10696.8,58303.2
1503,1503,1,1,28500.0,3531.02,24968.98
1504,1504,2,1,37500.0,4737.53,32762.47
1505,1505,19,1,49500.0,4056.83,45443.17
1506,1506,17,1,38500.0,3887.96,34612.04
1507,1507,18,1,82000.0,16904.48,65095.52
1508,1508,4,1,46500.0,5095.9,41404.1
1509,1509,18,1,82000.0,11652.64,70347.36
1510,1510,20,1,62000.0,6851.9,55148.1
1511,1511,3,1,34000.0,3655.77,30344.23
1512,1512,4,1,46500.0,5693.59,40806.41
1513,1513,18,1,82000.0,10613.46,71386.54
1514,1514,4,1,46500.0,6114.08,40385.92
1515,1515,9,1,44000.0,3400.69,40599.31
1516,1516,6,1,31000.0,4015.15,26984.85
1517,1517,6,1,31000.0,3456.6,27543.4
1518,1518,18,1,82000.0,12177.72,69822.28
1519,1519,20,1,62000.0,7150.94,54849.06
1520,1520,5,1,42000.0,5087.19,36912.81
1521,1521,18,1,82000.0,16554.18,65445.82
1522,1522,1,1,28500.0,2245.07,26254.93
1523,1523,1,1,28500.0,2686.46,25813.54
1524,1524,12,1,84500.0,17354.21,67145.79
1525,1525,3,1,34000.0,4030.23,29969.77
1526,1526,1,2,28500.0,7036.46,49963.54
1527,1527,14,1,48500.0,4521.37,43978.63
1528,1528,17,1,38500.0,3074.17,35425.83
1529,1529,17,3,38500.0,13369.92,102130.08
1530,1530,15,1,54500.0,7331.8,47168.2
1531,1531,14,1,48500.0,5841.03,42658.97
1532,1532,14,1,48500.0,4742.4,43757.6
1533,1533,12,1,84500.0,11550.69,72949.31
1534,1534,1,1,28500.0,3576.29,24923.71
1535,1535,3,1,34000.0,4158.45,29841.55
1536,1536,8,1,21500.0,1905.44,19594.56
1537,1537,5,1,42000.0,3892.12,38107.88
1538,1538,5,1,42000.0,3441.32,38558.68
1539,1539,19,1,49500.0,4338.15,45161.85
1540,1540,4,1,46500.0,6223.26,40276.74
1541,1541,12,1,84500.0,11769.35,72730.65
1542,1542,11,1,69000.0,10723.64,58276.36
1543,1543,4,1,46500.0,5860.36,40639.64
1544,1544,9,1,44000.0,4733.73,39266.27
1545,1545,3,1,34000.0,4521.84,29478.16
1546,1546,9,1,44000.0,5167.85,38832.15
1547,1547,18,1,82000.0,15725.91,66274.09
1548,1548,19,1,49500.0,5187.24,44312.76
1549,1549,8,1,21500.0,2900.46,18599.54
1550,1550,16,1,23000.0,2897.34,20102.66
1551,1551,4,1,46500.0,6198.88,40301.12
1552,1552,16,1,23000.0,2255.57,20744.43
1553,1553,13,1,56000.0,5726.08,50273.92
1554,1554,4,1,46500.0,4339.99,42160.01
1555,1555,13,1,56000.0,5416.02,50583.98
1556,1556,14,1,48500.0,4235.8,44264.2
1557,1557,16,1,23000.0,2001.64,20998.36
1558,1558,8,1,21500.0,1806.49,19693.51
1559,1559,8,1,21500.0,1946.98,19553.02
1560,1560,2,1,37500.0,4425.53,33074.47
1561,1561,12,1,84500.0,12080.87,72419.13
1562,1562,5,1,42000.0,3694.1,38305.9
1563,1563,17,1,38500.0,2986.6,35513.4
1564,1564,4,1,46500.0,5749.63,40750.37
1565,1565,7,1,36500.0,3180.08,33319.92
1566,1566,4,1,46500.0,5674.28,40825.72
1567,1567,6,1,31000.0,3493.61,27506.39
1568,1568,9,1,44000.0,4973.36,39026.64
1569,1569,9,2,44000.0,7710.78,80289.22
1570,1570,15,1,54500.0,4285.21,50214.79
1571,1571,12,1,84500.0,15962.95,68537.05
1572,1572,1,1,28500.0,2974.17,25525.83
1573,1573,10,1,78500.0,13453.64,65046.36
1574,1574,1,1,28500.0,2635.2,25864.8
1575,1575,4,1,46500.0,5337.88,41162.12
1576,1576,18,1,82000.0,14301.55,67698.45
1577,1577,2,1,37500.0,3091.95,34408.05
1578,1578,19,1,49500.0,4776.4,44723.6
1579,1579,12,1,84500.0,13799.25,70700.75
1580,1580,3,1,34000.0,3689.19,30310.81
1581,1581,4,1,46500.0,5668.62,40831.38
1582,1582,12,1,84500.0,16188.1,68311.9
1583,1583,15,1,54500.0,6933.51,47566.49
1584,1584,14,1,48500.0,5889.86,42610.14
1585,1585,17,1,38500.0,3935.04,34564.96
1586,1586,9,1,44000.0,4060.6,39939.4
1587,1587,12,2,84500.0,31601.1,137398.9
1588,1588,9,1,44000.0,4282.35,39717.65
1589,1589,2,1,37500.0,2850.81,34649.19
1590,1590,4,1,46500.0,4704.99,41795.01
1591,1591,13,1,56000.0,6858.55,49141.45
1592,1592,4,3,46500.0,11326.44,128173.56
1593,1593,19,1,49500.0,4792.19,44707.81
1594,1594,7,1,36500.0,3852.15,32647.85
1595,1595,19,1,49500.0,5733.56,43766.44
1596,1596,7,3,36500.0,11651.97,97848.03
1597,1597,6,1,31000.0,2705.57,28294.43
1598,1598,1,1,28500.0,3281.68,25218.32
1599,1599,19,1,49500.0,5048.39,44451.61
1600,1600,9,1,44000.0,3544.74,40455.26
1601,1601,18,1,82000.0,12629.35,69370.65
1602,1602,9,1,44000.0,4908.77,39091.23
1603,1603,5,1,42000.0,5192.14,36807.86
1604,1604,18,1,82000.0,16689.68,65310.32
1605,1605,5,1,42000.0,4602.88,37397.12
1606,1606,13,1,56000.0,6469.65,49530.35
1607,1607,19,1,49500.0,4856.08,44643.92
1608,1608,1,1,28500.0,2230.03,26269.97
1609,1609,15,1,54500.0,4206.6,50293.4
1610,1610,9,1,44000.0,4503.61,39496.39
1611,1611,1,1,28500.0,2719.47,25780.53
1612,1612,19,1,49500.0,5199.59,44300.41
1613,1613,2,1,37500.0,4882.71,32617.29
1614,1614,16,1,23000.0,2992.26,20007.74
1615,1615,4,1,46500.0,5724.45,40775.55
1616,1616,12,1,84500.0,13500.26,70999.74
1617,1617,5,1,42000.0,3260.19,38739.81
1618,1618,20,1,62000.0,5913.88,56086.12
1619,1619,8,1,21500.0,1686.6,19813.4
1620,1620,8,1,21500.0,1710.56,19789.44
1621,1621,11,1,69000.0,10807.38,58192.62
1622,1622,19,1,49500.0,5440.09,44059.91
1623,1623,4,1,46500.0,5087.67,41412.33
1624,1624,2,2,37500.0,8355.56,66644.44
1625,1625,5,1,42000.0,4322.96,37677.04
1626,1626,9,1,44000.0,4463.81,39536.19
1627,1627,8,1,21500.0,2295.15,19204.85
1628,1628,11,1,69000.0,9997.37,59002.63
1629,1629,12,1,84500.0,16032.46,68467.54
1630,1630,11,1,69000.0,12808.34,56191.66
1631,1631,12,1,84500.0,15256.76,69243.24
1632,1632,7,1,36500.0,2744.57,33755.43
1633,1633,16,1,23000.0,2677.61,20322.39
1634,1634,3,1,34000.0,3336.82,30663.18
1635,1635,5,1,42000.0,4648.46,37351.54
1636,1636,10,1,78500.0,14925.51,63574.49
1637,1637,13,1,56000.0,4835.5,51164.5
1638,1638,12,1,84500.0,16170.57,68329.43
1639,1639,7,1,36500.0,2872.36,33627.64
1640,1640,7,1,36500.0,3199.19,33300.81
1641,1641,5,2,42000.0,10549.24,73450.76
1642,1642,12,1,84500.0,13752.03,70747.97
1643,1643,17,1,38500.0,3884.27,34615.73
1644,1644,14,1,48500.0,5077.8,43422.2
1645,1645,3,2,34000.0,5380.34,62619.66
1646,1646,13,1,56000.0,6187.52,49812.48
1647,1647,1,1,28500.0,3516.76,24983.24
1648,1648,5,1,42000.0,5312.43,36687.57
1649,1649,18,1,82000.0,15763.32,66236.68
1650,1650,3,2,34000.0,5511.04,62488.96
1651,1651,6,1,31000.0,3039.89,27960.11
1652,1652,13,1,56000.0,6537.78,49462.22
1653,1653,18,1,82000.0,16410.09,65589.91
1654,1654,13,1,56000.0,4838.02,51161.98
1655,1655,20,1,62000.0,5905.26,56094.74
1656,1656,3,1,34000.0,3220.63,30779.37
1657,1657,6,1,31000.0,3697.17,27302.83
1658,1658,6,1,31000.0,2535.0,28465.0
1659,1659,6,1,31000.0,3091.67,27908.33
1660,1660,20,1,62000.0,6560.18,55439.82
1661,1661,11,1,69000.0,14492.16,54507.84
1662,1662,5,1,42000.0,3496.23,38503.77
1663,1663,7,1,36500.0,4801.95,31698.05
1664,1664,9,1,44000.0,3378.24,40621.76
1665,1665,16,1,23000.0,2916.3,20083.7
1666,1666,3,1,34000.0,2588.09,31411.91
1667,1667,20,1,62000.0,6854.51,55145.49
1668,1668,6,1,31000.0,3803.77,27196.23
1669,1669,8,1,21500.0,2066.94,19433.06
1670,1670,4,1,46500.0,3713.14,42786.86
1671,1671,18,1,82000.0,14683.56,67316.44
1672,1672,10,1,78500.0,10103.21,68396.79
1673,1673,3,1,34000.0,4216.95,29783.05
1674,1674,19,1,49500.0,4008.02,45491.98
1675,1675,3,2,34000.0,7104.24,60895.76
1676,1676,17,3,38500.0,9857.85,105642.15
1677,1677,11,1,69000.0,14200.77,54799.23
1678,1678,8,1,21500.0,2890.29,18609.71
1679,1679,18,1,82000.0,12829.21,69170.79
1680,1680,9,1,44000.0,3362.66,40637.34
1681,1681,7,1,36500.0,3139.84,33360.16
1682,1682,5,1,42000.0,3413.27,38586.73
1683,1683,15,1,54500.0,5955.4,48544.6
1684,1684,6,1,31000.0,3777.85,27222.15
1685,1685,3,3,34000.0,8954.07,93045.93
1686,1686,5,1,42000.0,4010.79,37989.21
1687,1687,8,1,21500.0,2420.53,19079.47
1688,1688,6,1,31000.0,2843.81,28156.19
1689,1689,18,1,82000.0,12676.45,69323.55
1690,1690,15,1,54500.0,6558.84,47941.16
1691,1691,4,2,46500.0,10969.2,82030.8
1692,1692,3,1,34000.0,4563.82,29436.18
1693,1693,10,1,78500.0,12911.0,65589.0
1694,1694,8,1,21500.0,1760.82,19739.18
1695,1695,14,1,48500.0,5556.98,42943.02
1696,1696,2,1,37500.0,3293.53,34206.47
1697,1697,17,1,38500.0,3167.5,35332.5
1698,1698,16,3,23000.0,5576.16,63423.84
1699,1699,9,1,44000.0,3822.22,40177.78
1700,1700,13,1,56000.0,4581.5,51418.5
1701,1701,5,1,42000.0,3594.87,38405.13
1702,1702,15,1,54500.0,5282.81,49217.19
1703,1703,14,1,48500.0,5445.12,43054.88
1704,1704,11,1,69000.0,10036.2,58963.8
1705,1705,4,1,46500.0,4457.9,42042.1
1706,1706,12,1,84500.0,16322.8,68177.2
1707,1707,8,1,21500.0,1939.01,19560.99
1708,1708,11,1,69000.0,14102.53,54897.47
1709,1709,6,1,31000.0,3536.95,27463.05
1710,1710,7,1,36500.0,2940.25,33559.75
1711,1711,10,3,78500.0,36385.47,199114.53
1712,1712,19,1,49500.0,6497.86,43002.14
1713,1713,11,1,69000.0,12615.9,56384.1
1714,1714,15,1,54500.0,6241.6,48258.4
1715,1715,13,1,56000.0,7097.99,48902.01
1716,1716,4,1,46500.0,3712.85,42787.15
1717,1717,10,1,78500.0,11986.99,66513.01
1718,1718,3,1,34000.0,3824.9,30175.1
1719,1719,12,1,84500.0,15575.29,68924.71
1720,1720,9,1,44000.0,5817.92,38182.08
1721,1721,19,2,49500.0,10748.02,88251.98
1722,1722,4,1,46500.0,6228.41,40271.59
1723,1723,19,1,49500.0,4820.66,44679.34
1724,1724,2,1,37500.0,3164.9,34335.1
1725,1725,18,1,82000.0,15519.65,66480.35
1726,1726,17,1,38500.0,4131.27,34368.73
1727,1727,2,1,37500.0,3810.83,33689.17
1728,1728,12,1,84500.0,12960.7,71539.3
1729,1729,4,2,46500.0,8582.22,84417.78
1730,1730,7,1,36500.0,4772.16,31727.84
1731,1731,18,1,82000.0,15015.84,66984.16
1732,1732,10,1,78500.0,15082.77,63417.23
1733,1733,9,1,44000.0,4002.16,39997.84
1734,1734,17,1,38500.0,4823.29,33676.71
1735,1735,16,1,23000.0,1887.58,21112.42
1736,1736,17,1,38500.0,3693.52,34806.48
1737,1737,1,1,28500.0,3634.54,24865.46
1738,1738,8,1,21500.0,2672.64,18827.36
1739,1739,1,1,28500.0,3396.69,25103.31
1740,1740,2,1,37500.0,4576.35,32923.65
1741,1741,5,1,42000.0,5444.27,36555.73
1742,1742,2,1,37500.0,3148.29,34351.71
1743,1743,9,1,44000.0,4541.13,39458.87
1744,1744,19,1,49500.0,6139.55,43360.45
1745,1745,17,1,38500.0,3484.79,35015.21
1746,1746,19,1,49500.0,6200.84,43299.16
1747,1747,14,1,48500.0,4757.46,43742.54
1748,1748,12,1,84500.0,14269.48,70230.52
1749,1749,15,1,54500.0,4551.0,49949.0
1750,1750,9,1,44000.0,3391.61,40608.39
1751,1751,9,1,44000.0,3952.53,40047.47
1752,1752,11,1,69000.0,10983.11,58016.89
1753,1753,12,2,84500.0,30493.9,138506.1
1754,1754,20,1,62000.0,6257.14,55742.86
1755,1755,7,1,36500.0,4232.21,32267.79
