order_id,customer_id,order_date,order_status,vehicle_id,quantity,list_price,discount,net_sales,order_region,dispatch_center_id
683,1464,2024-01-18,Completed,8,1,21500.0,1054.09,20445.91,Southwest,6
684,1044,2024-01-28,Completed,8,1,21500.0,854.0,20646.0,West,5
685,177,2024-02-27,Completed,13,1,56000.0,4292.2,51707.8,Midwest,3
686,1391,2024-02-01,Completed,20,1,62000.0,1708.42,60291.58,Northeast,1
687,1569,2024-03-17,Completed,13,1,56000.0,2777.13,53222.87,Northeast,1
688,1427,2024-01-10,Completed,8,1,21500.0,1761.44,19738.56,Midwest,3
689,1120,2024-01-25,Cancelled,1,1,28500.0,943.98,27556.02,Southeast,2
690,1043,2024-01-18,Completed,4,1,46500.0,1897.1,44602.9,Southeast,6
691,92,2024-03-14,Completed,7,1,36500.0,1793.17,34706.83,Midwest,3
692,656,2024-02-28,Completed,15,1,54500.0,2508.98,51991.02,Midwest,3
693,871,2024-01-03,Completed,18,2,164000.0,13793.58,150206.42,Northeast,1
694,1336,2024-03-11,Completed,17,3,115500.0,4429.05,111070.95,Southeast,6
695,715,2024-03-18,Completed,4,1,46500.0,3466.77,43033.23,Southwest,4
696,349,2024-01-09,Completed,8,2,43000.0,3382.66,39617.34,Southeast,6
697,1413,2024-03-31,Completed,12,1,84500.0,5682.56,78817.44,Southwest,4
698,1300,2024-03-19,Completed,19,1,49500.0,1665.77,47834.23,Southwest,6
699,526,2024-02-22,Completed,20,1,62000.0,4682.17,57317.83,Midwest,3
700,1274,2024-01-14,Completed,2,1,37500.0,1017.25,36482.75,Southeast,6
701,115,2024-03-29,Completed,19,1,49500.0,1687.3,47812.7,West,8
702,1114,2024-01-26,Completed,11,1,69000.0,1766.3,67233.7,Midwest,7
703,54,2024-03-13,Completed,15,1,54500.0,2069.43,52430.57,Northeast,1
704,1523,2024-02-18,Completed,9,1,44000.0,3435.34,40564.66,Midwest,7
705,141,2024-03-04,Completed,1,2,57000.0,2303.38,54696.62,Southwest,4
706,32,2024-01-12,Completed,3,2,68000.0,5418.38,62581.62,West,5
707,47,2024-01-24,Completed,4,1,46500.0,1672.04,44827.96,Midwest,7
708,615,2024-03-24,Cancelled,18,1,82000.0,2168.6,79831.4,Northeast,1
709,783,2024-03-10,Completed,1,1,28500.0,893.36,27606.64,West,5
710,848,2024-03-18,Completed,5,1,42000.0,2451.13,39548.87,West,8
711,49,2024-02-09,Completed,17,1,38500.0,2693.16,35806.84,Southeast,2
712,1565,2024-01-06,Completed,17,1,38500.0,3118.4,35381.6,Northeast,1
713,920,2024-03-06,Completed,1,4,114000.0,3928.8,110071.2,West,8
714,1050,2024-01-22,Completed,16,1,23000.0,1522.12,21477.88,Northeast,1
715,510,2024-03-11,Returned,10,1,78500.0,5465.69,73034.31,Southeast,6
716,249,2024-03-13,Completed,5,1,42000.0,2073.61,39926.39,West,5
717,1192,2024-02-28,Completed,13,1,56000.0,4575.44,51424.56,West,8
718,529,2024-03-11,Completed,6,1,31000.0,850.57,30149.43,Southwest,6
719,175,2024-01-13,Completed,14,2,97000.0,5656.82,91343.18,Southwest,6
720,1362,2024-01-25,Completed,1,1,28500.0,829.49,27670.51,Northeast,1
721,1442,2024-02-06,Completed,5,1,42000.0,2069.14,39930.86,Southwest,4
722,312,2024-01-12,Completed,18,1,82000.0,5260.88,76739.12,Southwest,6
723,1411,2024-01-09,Completed,5,1,42000.0,1392.58,40607.42,Midwest,7
724,606,2024-01-03,Completed,18,1,82000.0,6726.06,75273.94,Southeast,6
725,588,2024-02-14,Completed,14,1,48500.0,3808.96,44691.04,Southwest,4
726,939,2024-01-07,Completed,2,1,37500.0,1139.39,36360.61,Midwest,3
727,1465,2024-01-17,Completed,16,1,23000.0,1589.89,21410.11,Northeast,1
728,449,2024-02-26,Completed,5,2,84000.0,6259.1,77740.9,Midwest,3
729,532,2024-03-03,Completed,18,1,82000.0,6778.62,75221.38,Northeast,1
730,376,2024-02-28,Completed,7,1,36500.0,3073.74,33426.26,Midwest,7
731,1273,2024-01-10,Completed,17,1,38500.0,3004.25,35495.75,Southwest,6
732,170,2024-03-15,Completed,2,1,37500.0,1866.26,35633.74,Northeast,1
733,630,2024-01-27,Completed,19,1,49500.0,3476.58,46023.42,West,5
734,1178,2024-01-21,Completed,6,1,31000.0,806.98,30193.02,Northeast,1
735,1120,2024-03-04,Completed,18,1,82000.0,2445.11,79554.89,Southeast,2
736,1082,2024-01-23,Completed,10,1,78500.0,4725.79,73774.21,West,5
737,760,2024-01-06,Completed,7,1,36500.0,2350.26,34149.74,West,5
738,491,2024-03-08,Completed,9,1,44000.0,1365.27,42634.73,Southwest,6
739,1128,2024-01-14,Completed,19,1,49500.0,3087.51,46412.49,Northeast,1
740,973,2024-02-08,Completed,4,1,46500.0,1834.06,44665.94,Northeast,1
741,319,2024-03-21,Completed,15,1,54500.0,4436.0,50064.0,Midwest,3
742,1288,2024-02-16,Completed,3,1,34000.0,1270.31,32729.69,Southwest,4
743,909,2024-03-12,Completed,10,1,78500.0,1978.81,76521.19,West,8
744,228,2024-03-11,Completed,16,3,69000.0,5765.43,63234.57,Northeast,1
745,83,2024-02-13,Completed,15,1,54500.0,4234.56,50265.44,Southeast,2
746,1371,2024-03-05,Completed,10,1,78500.0,2876.97,75623.03,Southeast,2
747,784,2024-03-18,Completed,10,1,78500.0,5951.47,72548.53,Midwest,7
748,291,2024-03-29,Completed,3,1,34000.0,962.03,33037.97,Southwest,6
749,1329,2024-01-28,Completed,9,1,44000.0,3456.96,40543.04,Northeast,1
750,1231,2024-01-04,Completed,16,1,23000.0,677.94,22322.06,Southwest,4
751,1461,2024-03-30,Completed,16,1,23000.0,893.9,22106.1,Midwest,7
752,566,2024-01-16,Completed,19,1,49500.0,2486.72,47013.28,West,5
753,1525,2024-03-11,Completed,15,1,54500.0,4188.52,50311.48,Midwest,3
754,1020,2024-02-17,Completed,9,1,44000.0,2001.21,41998.79,Southwest,6
755,758,2024-02-25,Completed,9,1,44000.0,2216.33,41783.67,Northeast,1
756,741,2024-03-05,Completed,13,1,56000.0,4106.51,51893.49,Northeast,1
757,1086,2024-02-09,Completed,1,1,28500.0,1030.07,27469.93,Midwest,3
758,1579,2024-01-23,Completed,16,1,23000.0,1520.65,21479.35,West,5
759,773,2024-02-02,Completed,7,1,36500.0,1227.46,35272.54,Southeast,2
760,447,2024-02-15,Completed,17,1,38500.0,1958.66,36541.34,Northeast,1
761,1212,2024-03-07,Completed,14,1,48500.0,1725.72,46774.28,West,8
762,671,2024-02-23,Completed,20,1,62000.0,4725.97,57274.03,Northeast,1
763,949,2024-03-01,Completed,9,1,44000.0,1994.96,42005.04,Midwest,7
764,267,2024-03-02,Completed,8,1,21500.0,803.55,20696.45,Midwest,3
765,1334,2024-02-29,Completed,16,1,23000.0,1162.78,21837.22,Northeast,1
766,828,2024-02-17,Completed,19,1,49500.0,2881.27,46618.73,Southeast,2
767,1165,2024-01-23,Returned,17,1,38500.0,994.64,37505.36,West,8
768,1556,2024-01-10,Returned,1,1,28500.0,1081.92,27418.08,Southwest,6
769,597,2024-01-02,Completed,19,1,49500.0,1826.4,47673.6,Southeast,6
770,909,2024-01-21,Completed,9,1,44000.0,1738.0,42262.0,West,5
771,1255,2024-02-14,Completed,18,1,82000.0,3649.25,78350.75,Southeast,2
772,242,2024-01-21,Completed,16,1,23000.0,881.65,22118.35,Southwest,6
773,341,2024-01-22,Cancelled,10,1,78500.0,3393.03,75106.97,Southwest,6
774,6,2024-03-10,Completed,7,1,36500.0,1996.9,34503.1,Southwest,6
775,761,2024-03-17,Completed,10,1,78500.0,6117.27,72382.73,Northeast,1
776,507,2024-02-14,Completed,4,1,46500.0,1180.8,45319.2,Southwest,6
777,1494,2024-01-15,Completed,8,1,21500.0,1813.71,19686.29,Southeast,2
778,1191,2024-03-20,Completed,17,1,38500.0,1642.89,36857.11,Midwest,3
779,552,2024-03-23,Completed,3,1,34000.0,1179.85,32820.15,Southeast,6
780,1549,2024-01-19,Completed,2,1,37500.0,1972.02,35527.98,Midwest,7
781,701,2024-04-27,Completed,12,1,84500.0,6997.43,77502.57,West,5
782,562,2024-05-22,Completed,8,1,21500.0,947.48,20552.52,Southwest,6
783,1092,2024-04-04,Completed,5,2,84000.0,3632.64,80367.36,Southwest,4
784,133,2024-04-13,Completed,13,1,56000.0,2966.36,53033.64,Midwest,3
785,1519,2024-04-17,Cancelled,5,1,42000.0,1800.86,40199.14,Midwest,3
786,1508,2024-04-15,Completed,19,1,49500.0,1754.55,47745.45,West,8
787,1144,2024-04-22,Completed,7,1,36500.0,1486.15,35013.85,Southwest,4
788,684,2024-04-08,Completed,17,1,38500.0,3162.26,35337.74,Northeast,1
789,353,2024-04-18,Completed,1,1,28500.0,1866.04,26633.96,West,5
790,1138,2024-06-14,Completed,4,1,46500.0,2139.65,44360.35,Midwest,3
791,1043,2024-05-28,Completed,9,1,44000.0,3865.34,40134.66,Southeast,2
792,1342,2024-06-16,Completed,7,1,36500.0,1650.33,34849.67,Southwest,4
793,398,2024-06-14,Completed,3,1,34000.0,2163.52,31836.48,West,5
794,1104,2024-06-13,Completed,20,1,62000.0,2830.81,59169.19,Northeast,1
795,295,2024-04-03,Completed,13,1,56000.0,3036.45,52963.55,West,5
796,725,2024-06-30,Completed,1,1,28500.0,1976.38,26523.62,West,5
797,235,2024-06-26,Completed,19,1,49500.0,3565.64,45934.36,Southwest,4
798,951,2024-05-07,Completed,8,1,21500.0,1906.74,19593.26,Southwest,6
799,569,2024-06-19,Completed,17,2,77000.0,4882.02,72117.98,West,5
800,1084,2024-04-25,Completed,3,1,34000.0,2333.14,31666.86,West,8
801,797,2024-04-26,Returned,15,1,54500.0,3772.29,50727.71,Northeast,1
802,85,2024-05-24,Completed,9,1,44000.0,3356.89,40643.11,Northeast,1
803,1282,2024-06-04,Completed,17,1,38500.0,2460.25,36039.75,Southwest,4
804,977,2024-06-14,Completed,18,1,82000.0,3252.05,78747.95,Northeast,1
805,1071,2024-06-04,Completed,4,1,46500.0,1770.43,44729.57,Southwest,4
806,270,2024-05-24,Completed,14,1,48500.0,2825.71,45674.29,Southwest,4
807,1170,2024-06-06,Completed,2,1,37500.0,3423.86,34076.14,Northeast,1
808,484,2024-04-03,Completed,6,1,31000.0,2485.39,28514.61,Southwest,6
809,1364,2024-04-28,Completed,4,1,46500.0,3908.11,42591.89,West,5
810,1590,2024-06-13,Completed,3,1,34000.0,2443.19,31556.81,Northeast,1
811,421,2024-05-20,Completed,12,1,84500.0,3993.56,80506.44,West,5
812,45,2024-06-21,Completed,17,1,38500.0,2818.51,35681.49,Midwest,3
813,61,2024-06-27,Completed,7,1,36500.0,1728.49,34771.51,Midwest,3
814,165,2024-06-14,Completed,13,1,56000.0,3863.95,52136.05,West,5
815,938,2024-04-30,Completed,1,1,28500.0,1910.46,26589.54,Southeast,6
816,1362,2024-06-08,Completed,8,1,21500.0,2006.99,19493.01,Northeast,1
817,858,2024-06-12,Completed,20,1,62000.0,4397.59,57602.41,Midwest,7
818,1050,2024-04-30,Completed,9,1,44000.0,3278.94,40721.06,Northeast,1
819,1313,2024-05-20,Completed,5,1,42000.0,2028.92,39971.08,Southwest,4
820,410,2024-04-12,Completed,15,1,54500.0,4440.8,50059.2,Northeast,1
821,1105,2024-04-04,Completed,1,1,28500.0,2092.96,26407.04,West,5
822,669,2024-05-09,Completed,1,1,28500.0,2452.13,26047.87,Southwest,6
823,789,2024-06-09,Completed,17,1,38500.0,1743.64,36756.36,Southwest,6
824,863,2024-05-29,Completed,4,1,46500.0,4142.28,42357.72,Southwest,6
825,993,2024-06-06,Completed,18,1,82000.0,3269.62,78730.38,Southwest,6
826,940,2024-06-14,Completed,6,1,31000.0,1101.66,29898.34,Midwest,7
827,2,2024-06-23,Completed,5,1,42000.0,3784.09,38215.91,Northeast,1
828,871,2024-04-29,Completed,3,1,34000.0,2617.82,31382.18,Northeast,1
829,1168,2024-06-09,Completed,15,1,54500.0,5171.21,49328.79,Northeast,1
830,950,2024-05-19,Completed,12,1,84500.0,6125.89,78374.11,West,8
831,526,2024-04-18,Completed,4,1,46500.0,3090.67,43409.33,Midwest,7
832,1209,2024-04-23,Completed,19,1,49500.0,4548.01,44951.99,West,5
833,1455,2024-06-11,Completed,9,1,44000.0,3152.82,40847.18,Southwest,6
834,196,2024-06-17,Completed,5,1,42000.0,2989.87,39010.13,Southwest,4
835,1337,2024-05-08,Completed,15,1,54500.0,4948.42,49551.58,Northeast,1
836,175,2024-04-03,Completed,17,4,154000.0,9733.52,144266.48,Southwest,6
837,1453,2024-05-13,Completed,13,1,56000.0,2146.85,53853.15,Southwest,6
838,1145,2024-06-19,Completed,19,1,49500.0,2922.52,46577.48,West,5
839,6,2024-05-02,Completed,8,1,21500.0,1279.45,20220.55,Southwest,6
840,595,2024-06-22,Completed,1,2,57000.0,3053.9,53946.1,Southeast,6
841,647,2024-06-01,Completed,13,1,56000.0,2285.7,53714.3,Southeast,6
842,1479,2024-05-15,Cancelled,12,1,84500.0,6320.13,78179.87,West,5
843,1499,2024-04-25,Completed,6,1,31000.0,2592.28,28407.72,Southeast,6
844,1095,2024-05-27,Returned,2,2,75000.0,3639.72,71360.28,West,5
845,1600,2024-06-28,Completed,20,1,62000.0,2504.16,59495.84,Midwest,3
846,1043,2024-06-11,Completed,1,1,28500.0,1586.28,26913.72,Southeast,2
847,510,2024-05-21,Completed,20,1,62000.0,4649.03,57350.97,Southeast,2
848,654,2024-04-02,Completed,18,1,82000.0,3446.77,78553.23,Midwest,3
849,329,2024-05-19,Completed,2,1,37500.0,1849.23,35650.77,Northeast,1
850,693,2024-04-21,Completed,19,1,49500.0,2571.48,46928.52,West,5
851,615,2024-06-17,Completed,9,1,44000.0,3784.01,40215.99,Northeast,1
852,1228,2024-06-26,Completed,3,1,34000.0,2901.76,31098.24,Southwest,6
853,703,2024-06-08,Completed,6,1,31000.0,2573.64,28426.36,Southeast,2
854,964,2024-04-29,Cancelled,1,1,28500.0,1811.54,26688.46,Southeast,6
855,1391,2024-04-08,Completed,5,1,42000.0,3784.71,38215.29,Northeast,1
856,996,2024-05-05,Completed,16,1,23000.0,2181.97,20818.03,Southwest,6
857,283,2024-04-30,Completed,15,1,54500.0,2148.41,52351.59,Midwest,3
858,678,2024-06-06,Completed,2,1,37500.0,2197.58,35302.42,Southeast,6
859,545,2024-06-22,Completed,20,2,124000.0,8394.94,115605.06,Northeast,1
860,1024,2024-06-21,Completed,6,1,31000.0,2365.72,28634.28,Southwest,6
861,273,2024-05-21,Completed,15,1,54500.0,3048.13,51451.87,Southeast,6
862,577,2024-06-11,Completed,14,1,48500.0,4391.37,44108.63,Southwest,4
863,718,2024-05-20,Completed,10,1,78500.0,4082.28,74417.72,West,8
864,253,2024-06-27,Completed,10,1,78500.0,4230.67,74269.33,West,5
865,316,2024-05-28,Completed,14,1,48500.0,4321.73,44178.27,Northeast,1
866,139,2024-04-04,Completed,3,1,34000.0,2053.25,31946.75,Southeast,6
867,429,2024-05-03,Completed,8,1,21500.0,1514.54,19985.46,Southeast,6
868,958,2024-06-28,Completed,19,1,49500.0,1894.11,47605.89,Southeast,2
869,880,2024-05-22,Completed,11,1,69000.0,4022.74,64977.26,Northeast,1
870,101,2024-05-18,Returned,6,1,31000.0,2890.26,28109.74,Northeast,1
871,886,2024-06-12,Completed,8,1,21500.0,1032.45,20467.55,Southwest,4
872,274,2024-05-08,Completed,6,1,31000.0,2601.79,28398.21,Southeast,6
873,693,2024-04-29,Completed,1,1,28500.0,1404.99,27095.01,West,5
874,145,2024-04-18,Completed,12,1,84500.0,5620.63,78879.37,Midwest,3
875,118,2024-04-17,Completed,18,1,82000.0,5047.42,76952.58,Southwest,4
876,438,2024-05-07,Completed,5,1,42000.0,1934.45,40065.55,Southeast,2
877,70,2024-06-04,Completed,19,1,49500.0,2925.87,46574.13,Southwest,6
878,642,2024-04-05,Completed,6,1,31000.0,2245.46,28754.54,Northeast,1
879,110,2024-06-30,Completed,2,1,37500.0,2428.63,35071.37,West,8
880,881,2024-04-01,Completed,6,1,31000.0,1110.66,29889.34,Northeast,1
881,580,2024-05-23,Completed,12,1,84500.0,4312.54,80187.46,West,5
882,528,2024-06-30,Completed,20,1,62000.0,5569.69,56430.31,Northeast,1
883,426,2024-06-29,Completed,5,1,42000.0,3545.34,38454.66,Southeast,6
884,214,2024-04-17,Completed,10,2,157000.0,10792.66,146207.34,Southeast,6
885,1212,2024-04-18,Completed,20,1,62000.0,4785.9,57214.1,West,8
886,132,2024-06-04,Completed,17,1,38500.0,3136.25,35363.75,Northeast,1
887,1165,2024-05-08,Completed,14,1,48500.0,4570.98,43929.02,West,8
888,909,2024-06-05,Completed,12,1,84500.0,5834.06,78665.94,West,5
889,289,2024-04-16,Completed,9,1,44000.0,2554.26,41445.74,West,5
890,1363,2024-05-06,Completed,17,1,38500.0,3535.12,34964.88,Northeast,1
891,915,2024-04-07,Completed,11,1,69000.0,4572.02,64427.98,Southeast,2
892,533,2024-04-20,Completed,2,1,37500.0,2465.16,35034.84,Southwest,6
893,963,2024-05-25,Completed,2,1,37500.0,2955.43,34544.57,Northeast,1
894,125,2024-06-05,Completed,4,1,46500.0,3852.0,42648.0,Southwest,4
895,1307,2024-06-14,Completed,2,1,37500.0,2679.15,34820.85,Southwest,6
896,1249,2024-04-27,Completed,9,1,44000.0,2930.29,41069.71,Southeast,2
897,1021,2024-04-02,Completed,19,1,49500.0,3434.42,46065.58,West,8
898,185,2024-05-03,Cancelled,7,1,36500.0,2439.18,34060.82,West,5
899,1118,2024-05-30,Completed,5,1,42000.0,2890.07,39109.93,West,8
900,1052,2024-06-24,Returned,19,1,49500.0,3923.81,45576.19,West,5
901,812,2024-06-22,Completed,15,1,54500.0,4543.06,49956.94,Southwest,6
902,1276,2024-06-10,Completed,6,1,31000.0,1939.2,29060.8,Northeast,1
903,745,2024-06-15,Completed,17,1,38500.0,3480.38,35019.62,Northeast,1
904,1154,2024-05-17,Completed,12,1,84500.0,5967.66,78532.34,West,8
905,1187,2024-05-28,Completed,1,1,28500.0,1256.57,27243.43,Southwest,6
906,1131,2024-04-08,Completed,5,1,42000.0,2644.36,39355.64,Southwest,6
907,1116,2024-06-15,Completed,18,1,82000.0,5941.63,76058.37,Northeast,1
908,620,2024-04-08,Completed,12,1,84500.0,5542.83,78957.17,Southeast,6
909,35,2024-05-23,Completed,16,1,23000.0,1355.06,21644.94,Southeast,6
910,1106,2024-06-09,Completed,8,1,21500.0,1598.31,19901.69,West,5
911,450,2024-05-29,Completed,9,1,44000.0,1927.38,42072.62,West,8
912,497,2024-05-29,Completed,15,1,54500.0,2052.16,52447.84,West,8
913,914,2024-05-14,Completed,1,1,28500.0,1829.99,26670.01,Southwest,4
914,68,2024-05-27,Completed,13,1,56000.0,3723.32,52276.68,West,5
915,1460,2024-06-08,Completed,7,1,36500.0,2336.14,34163.86,West,5
916,1591,2024-05-27,Completed,11,1,69000.0,2724.04,66275.96,West,8
917,540,2024-06-20,Completed,9,1,44000.0,2788.8,41211.2,West,5
918,983,2024-05-26,Completed,4,1,46500.0,3018.62,43481.38,Midwest,3
919,214,2024-06-24,Completed,18,2,164000.0,13356.38,150643.62,Southeast,2
920,1243,2024-04-30,Completed,20,1,62000.0,3557.0,58443.0,Midwest,7
921,788,2024-05-09,Completed,16,1,23000.0,1783.45,21216.55,Southeast,2
922,906,2024-04-15,Completed,1,1,28500.0,1573.21,26926.79,Northeast,1
923,615,2024-04-30,Completed,9,1,44000.0,3302.59,40697.41,Northeast,1
924,264,2024-04-04,Completed,12,1,84500.0,6602.66,77897.34,Southwest,6
925,1535,2024-06-21,Completed,1,1,28500.0,2238.98,26261.02,Midwest,3
926,160,2024-05-24,Completed,1,1,28500.0,2703.02,25796.98,West,5
927,451,2024-04-18,Completed,9,1,44000.0,3160.22,40839.78,Southeast,2
928,148,2024-04-03,Completed,7,1,36500.0,2669.61,33830.39,West,8
929,810,2024-04-09,Completed,12,1,84500.0,5159.3,79340.7,Northeast,1
930,1537,2024-06-12,Completed,12,1,84500.0,6684.28,77815.72,Southeast,6
931,93,2024-04-12,Cancelled,1,1,28500.0,2583.17,25916.83,Midwest,7
932,427,2024-04-09,Completed,9,1,44000.0,3597.85,40402.15,Northeast,1
933,479,2024-05-31,Completed,3,1,34000.0,1705.49,32294.51,Northeast,1
934,956,2024-04-15,Completed,12,1,84500.0,4563.75,79936.25,Southwest,4
935,805,2024-05-25,Completed,9,1,44000.0,2527.3,41472.7,Midwest,3
936,133,2024-04-11,Completed,5,1,42000.0,2561.5,39438.5,Midwest,3
937,1075,2024-06-25,Completed,5,1,42000.0,2229.0,39771.0,Southwest,6
938,501,2024-06-14,Completed,19,1,49500.0,3875.31,45624.69,Midwest,7
939,885,2024-04-24,Completed,17,1,38500.0,3603.92,34896.08,Southwest,6
940,272,2024-04-13,Completed,14,1,48500.0,3095.46,45404.54,Southeast,2
941,422,2024-05-25,Completed,17,1,38500.0,1672.4,36827.6,Northeast,1
942,287,2024-04-07,Completed,13,1,56000.0,2281.24,53718.76,Southwest,4
943,423,2024-04-13,Completed,10,1,78500.0,7247.23,71252.77,West,5
944,612,2024-04-17,Completed,5,1,42000.0,2585.65,39414.35,Southwest,4
945,970,2024-05-16,Completed,12,1,84500.0,7353.04,77146.96,West,8
946,828,2024-05-20,Completed,12,1,84500.0,7084.86,77415.14,Southeast,2
947,1269,2024-06-21,Completed,14,2,97000.0,5141.86,91858.14,Northeast,1
948,807,2024-05-05,Completed,14,1,48500.0,3791.77,44708.23,Southeast,6
949,1214,2024-05-08,Completed,5,1,42000.0,2220.48,39779.52,Southeast,2
950,769,2024-05-12,Completed,16,1,23000.0,1144.96,21855.04,West,8
951,1262,2024-06-15,Completed,20,1,62000.0,4967.63,57032.37,Northeast,1
952,1157,2024-06-23,Completed,4,1,46500.0,3014.42,43485.58,Southwest,4
953,988,2024-06-08,Completed,20,1,62000.0,5532.27,56467.73,Southwest,4
954,403,2024-05-07,Completed,6,1,31000.0,2523.27,28476.73,West,8
955,421,2024-05-15,Completed,19,1,49500.0,2300.53,47199.47,West,5
956,785,2024-06-25,Completed,15,1,54500.0,3762.1,50737.9,Midwest,7
957,221,2024-06-16,Completed,4,1,46500.0,3818.4,42681.6,Midwest,3
958,442,2024-04-25,Completed,8,1,21500.0,1611.49,19888.51,Southwest,4
959,1011,2024-04-10,Returned,12,1,84500.0,3148.62,81351.38,Southwest,4
960,331,2024-05-10,Completed,19,1,49500.0,1847.3,47652.7,West,8
961,505,2024-06-19,Completed,6,1,31000.0,1311.91,29688.09,West,5
962,370,2024-05-11,Completed,9,1,44000.0,4138.74,39861.26,West,5
963,201,2024-06-03,Completed,11,1,69000.0,3696.07,65303.93,Midwest,3
964,181,2024-06-11,Completed,6,1,31000.0,1306.77,29693.23,West,8
965,976,2024-04-28,Completed,17,1,38500.0,2198.74,36301.26,Southeast,6
966,228,2024-05-09,Completed,13,3,168000.0,7110.9,160889.1,Northeast,1
967,54,2024-04-07,Completed,11,1,69000.0,3316.67,65683.33,Northeast,1
968,1018,2024-04-23,Completed,15,1,54500.0,4828.99,49671.01,Midwest,7
969,1444,2024-06-14,Completed,13,1,56000.0,3709.2,52290.8,Midwest,7
970,713,2024-05-18,Completed,13,1,56000.0,2659.58,53340.42,Northeast,1
971,741,2024-04-18,Completed,13,1,56000.0,3192.98,52807.02,Northeast,1
972,228,2024-06-23,Completed,1,3,85500.0,8054.94,77445.06,Northeast,1
973,844,2024-06-21,Completed,7,1,36500.0,2590.42,33909.58,Southwest,4
974,228,2024-04-25,Completed,6,2,62000.0,2690.82,59309.18,Northeast,1
975,66,2024-06-07,Completed,1,1,28500.0,1155.28,27344.72,West,8
976,1586,2024-05-15,Completed,7,1,36500.0,1975.42,34524.58,West,8
977,1310,2024-05-26,Completed,12,1,84500.0,7806.97,76693.03,Southeast,2
978,49,2024-04-03,Completed,10,1,78500.0,3229.46,75270.54,Southeast,6
979,931,2024-06-23,Completed,10,1,78500.0,6198.82,72301.18,Southeast,2
980,1146,2024-05-15,Completed,13,1,56000.0,5212.71,50787.29,West,5
981,1472,2024-06-19,Completed,8,1,21500.0,1953.7,19546.3,Southwest,6
982,627,2024-05-18,Completed,15,1,54500.0,1975.7,52524.3,Midwest,3
983,314,2024-06-28,Completed,18,2,164000.0,9962.84,154037.16,Northeast,1
984,170,2024-05-27,Completed,13,1,56000.0,3029.65,52970.35,Northeast,1
985,1332,2024-06-10,Completed,1,1,28500.0,1476.9,27023.1,West,8
986,370,2024-06-03,Completed,7,1,36500.0,3196.9,33303.1,West,8
987,561,2024-04-01,Completed,2,1,37500.0,2908.74,34591.26,West,8
988,1198,2024-05-11,Completed,1,1,28500.0,1654.44,26845.56,Southeast,6
989,1271,2024-04-29,Completed,20,1,62000.0,3252.95,58747.05,Northeast,1
990,1240,2024-04-06,Completed,14,1,48500.0,2839.12,45660.88,Northeast,1
991,1576,2024-05-09,Completed,6,1,31000.0,2768.62,28231.38,Northeast,1
992,1540,2024-05-21,Completed,1,1,28500.0,1365.92,27134.08,Midwest,3
993,1376,2024-04-06,Completed,12,1,84500.0,3496.15,81003.85,West,5
994,1140,2024-04-01,Completed,6,1,31000.0,1269.98,29730.02,Southwest,6
995,634,2024-05-16,Returned,1,1,28500.0,1766.14,26733.86,Midwest,3
996,1334,2024-04-11,Completed,15,1,54500.0,3429.6,51070.4,Northeast,1
997,243,2024-04-02,Completed,13,1,56000.0,5135.14,50864.86,Southwest,4
998,1350,2024-04-08,Completed,19,1,49500.0,2974.23,46525.77,West,5
999,427,2024-06-24,Completed,5,1,42000.0,2089.68,39910.32,Northeast,1
1000,1255,2024-04-20,Completed,12,1,84500.0,5927.37,78572.63,Southeast,2
1001,312,2024-04-11,Completed,12,1,84500.0,3933.81,80566.19,Southwest,4
1002,1103,2024-04-27,Completed,17,1,38500.0,3314.36,35185.64,Northeast,1
1003,1018,2024-04-26,Completed,7,1,36500.0,2526.07,33973.93,Midwest,7
1004,805,2024-04-21,Completed,5,1,42000.0,2556.33,39443.67,Midwest,3
1005,510,2024-04-29,Completed,16,1,23000.0,2116.25,20883.75,Southeast,6
1006,328,2024-05-08,Completed,3,1,34000.0,2850.86,31149.14,West,8
1007,316,2024-06-14,Completed,13,1,56000.0,3753.68,52246.32,Northeast,1
1008,474,2024-04-23,Completed,11,1,69000.0,5321.91,63678.09,Northeast,1
1009,1346,2024-05-09,Completed,1,1,28500.0,1249.46,27250.54,Southwest,6
1010,1065,2024-04-18,Completed,5,1,42000.0,3121.71,38878.29,Southwest,4
1011,320,2024-05-27,Completed,14,1,48500.0,4393.51,44106.49,Midwest,7
1012,834,2024-04-02,Completed,12,1,84500.0,6358.97,78141.03,West,8
1013,1031,2024-06-26,Completed,3,2,68000.0,5713.8,62286.2,Southwest,4
1014,1416,2024-04-22,Completed,11,1,69000.0,4093.65,64906.35,West,5
1015,1228,2024-05-26,Completed,11,1,69000.0,3948.75,65051.25,Southwest,4
1016,1250,2024-05-18,Completed,19,1,49500.0,2599.07,46900.93,West,8
1017,1552,2024-06-05,Completed,15,1,54500.0,2024.31,52475.69,West,5
1018,1408,2024-06-05,Completed,7,1,36500.0,3103.17,33396.83,Northeast,1
1019,25,2024-04-06,Completed,4,1,46500.0,4200.37,42299.63,Northeast,1
1020,1246,2024-04-12,Completed,19,1,49500.0,4079.72,45420.28,West,8
1021,798,2024-05-17,Cancelled,7,1,36500.0,3026.94,33473.06,Midwest,3
1022,1460,2024-05-16,Completed,10,1,78500.0,5874.92,72625.08,West,5
1023,138,2024-05-18,Completed,12,1,84500.0,5096.95,79403.05,West,5
1024,1435,2024-06-05,Completed,14,1,48500.0,1971.81,46528.19,Midwest,7
